,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
16,0.0,0.804902962206333,0.7168779744069694,1.0,0.7314459105840432,0.0,0.08492990654205608,0.01205572419787794,0.05580448065173116,0.07416640698036772,0.6488706365503081,0.6154974275135837,0.15162049132850708,0.8
17,0.0,0.763023493360572,0.6798620205308489,0.09090909090909091,0.8639273982517677,1.0,0.04042056074766355,0.01074918548115082,0.8177189409368636,0.08424223537966137,0.6098562628336756,0.4510458239169111,0.25386103292705176,0.8
18,1.0,0.6332992849846781,0.6658559839290735,0.09090909090909091,0.7058627025221311,1.0,0.12850467289719628,0.29547412274945306,0.9236252545824847,0.17108133374883142,0.03767967145790555,0.5491945953743328,0.26374499380923955,0.8
19,1.0,0.7854954034729316,0.6128331310794952,0.09090909090909091,0.867490674238628,0.0,0.2394859813084112,0.043915168290377705,0.0029124236252545824,0.036875454451023165,0.5154004106776181,0.3940953022070491,0.23737625121556777,0.8
20,0.0,0.5995914198161388,0.5227943243537966,0.8181818181818182,0.7592561661377428,1.0,0.03364485981308411,0.11054864284346079,0.7790224032586558,0.09525293445517814,0.04691991786447639,0.45681588690676544,0.2080432060168169,0.8
21,0.0,0.7609805924412665,0.8079172123185093,0.8181818181818182,0.8676020266132175,1.0,0.05163551401869159,0.10150337480458074,0.5356415478615071,0.1066791316090163,0.9599589322381932,0.49531663220656824,0.10272056908941796,0.8
22,0.0,0.612870275791624,0.21866324385810282,0.6363636363636364,0.4699070207672177,0.0,0.16121495327102806,0.7185916610126202,0.15885947046843177,0.10564038641321286,0.41273100616016434,0.6816127326056642,0.03215652793104609,0.8
23,0.0,0.6016343207354442,0.6798620205308489,0.0,0.7596737375424529,1.0,0.10759345794392523,0.8140694903119098,0.00010794297352342159,0.14511270385374467,0.9034907597535935,0.3808097321729096,0.08295176166546511,0.8
24,0.0,0.47906026557711945,0.21065979437137403,1.0,0.7151049496130504,1.0,0.04158878504672897,0.9075372600470037,0.0,0.08902046328035734,0.5102669404517455,0.43995768620474107,0.07600907623934772,0.8
25,0.0,0.5771195097037792,0.7278827174512215,1.0,0.806998496742943,0.0,0.03574766355140187,0.6241188614954285,1.2729124236252546e-05,0.34247429105640387,0.7997946611909652,0.6996634129922584,0.18183033950874233,0.8
26,0.0,0.6813074565883555,0.49778354470776903,0.6363636363636364,0.6469851344579922,1.0,0.06880841121495328,0.6572848443046554,0.0,0.05713098576919082,0.3213552361396304,0.4566572101745444,0.030226675712203152,0.8
27,0.0,0.4351378958120531,0.692867625946783,0.7272727272727273,0.764489727743444,1.0,0.044042056074766356,0.025221614343358914,0.006619144602851323,0.08902046328035734,0.7710472279260782,0.6097225561379045,0.16698402801518375,0.8
28,0.0,0.7252298263534218,0.619836149380383,0.0,0.7126830354657312,0.0,0.04929906542056075,0.3266300459944844,0.0,0.1555001558117794,0.806981519507187,0.5773332692215223,0.23405768477958588,0.8
29,0.0,0.20326864147088866,0.1436309049200205,0.6363636363636364,0.552948054117254,1.0,0.03960280373831776,0.9356780939457418,0.895112016293279,0.025033759218863614,0.12525667351129366,0.3512381593499062,0.13602136919428004,0.8
30,0.0,0.5699693564862104,0.5237947555396376,0.18181818181818182,0.7125160069038472,0.0,0.05362149532710281,0.32260992686609324,0.0009694501018329939,0.9605276825594682,0.6529774127310063,0.4503245660431793,0.22826015718686177,0.8
31,0.0,0.4759959141981614,0.9439758535928985,0.36363636363636365,0.8365625521964255,1.0,0.07990654205607477,0.0025883436505168126,0.11507128309572301,0.5128285031681729,0.38398357289527724,0.7023561090541904,0.28991357733845124,0.8
32,0.0,0.5515832482124616,0.9729883579822903,0.09090909090909091,0.8927955013640665,0.0,0.10467289719626169,0.0005129571504848882,0.3910386965376782,0.09733042484678509,0.5030800821355237,0.6493484637207289,0.28256791680468196,0.8
33,0.0,0.37385086823289065,0.49278138877856353,0.0,0.7957797450030621,1.0,0.03925233644859813,0.24019748473407496,0.7433808553971486,0.16277137218240365,0.228952772073922,0.835009857190941,0.09688407247529451,0.6000000000000001
34,0.0,0.5863125638406537,0.5958258009201965,0.18181818181818182,0.8684371694226378,1.0,0.035981308411214954,0.001543112677135117,0.6608961303462322,0.0931754440635712,0.4825462012320329,0.5433812569120546,0.09548915864111479,0.8
35,0.0,0.41266598569969354,0.45776629727412516,0.6363636363636364,0.835476866544179,1.0,0.033177570093457946,0.012357233132507275,0.7617107942973523,0.3289706035109588,0.35523613963039014,0.3883588979179689,0.07855977582184781,0.6000000000000001
36,0.0,0.6588355464759958,0.7168779744069694,0.18181818181818182,0.9089415956795278,1.0,0.03726635514018691,0.0001772772032642282,0.7433808553971486,0.11706658356705102,0.6765913757700206,0.5770591912295042,0.07501713751281994,0.8
37,0.0,0.3013278855975485,0.9139629180176656,0.6363636363636364,0.941205946216803,1.0,0.06144859813084112,0.0003230065216684069,0.8971486761710794,0.3985665316297913,0.671457905544148,0.6608645477713132,0.4464273378313031,0.8
38,0.0,0.39734422880490294,0.39974128849534146,0.36363636363636365,0.6772451422526584,1.0,0.036565420560747665,0.6663301123435356,0.7942973523421588,0.08455385893840241,0.6119096509240247,0.6591383372601817,0.20343777621508066,0.8
39,0.0,0.4994892747701736,0.3857352518935661,0.6363636363636364,0.6663604476365457,1.0,0.04357476635514019,0.9497485108951106,0.9287169042769857,0.11291160278383713,0.7915811088295689,0.5991921911814204,0.22629930688281485,0.8
40,0.0,0.4984678243105209,0.20865893199969185,0.9090909090909092,0.49195479093591665,1.0,0.04310747663551402,0.37587650531727584,5.1425661914460285e-06,0.09109795367196426,0.37166324435318276,0.5800355820551041,0.22335891708632172,0.8
41,0.0,0.41675178753830433,0.8059163499468271,0.36363636363636365,0.8446355993541561,1.0,0.09030373831775701,0.2110516210532392,0.0014460285132382891,0.5564558013919186,0.5410677618069816,0.6826850026446123,0.3205928250946327,0.8
42,0.0,0.7099080694586312,0.33071153667230574,0.8181818181818182,0.7652970324592171,1.0,0.11799065420560749,0.654269754958362,0.0,0.21886361275579103,0.3470225872689939,0.3392268115593596,0.14232726538434967,0.8
43,0.0,0.721144024514811,0.37773180240683735,0.6363636363636364,0.6104337174990255,1.0,0.04427570093457944,0.9286428854710572,0.07515274949083503,0.08081437623350993,0.9804928131416839,0.5102803288935904,0.20213851361524468,0.8
44,0.0,0.5607763023493361,0.772902120814071,0.8181818181818182,0.7787985078781805,1.0,0.07289719626168224,0.48140463243754317,0.780040733197556,0.05723486028877117,0.9373716632443533,0.8239746117228446,0.24147419807953574,0.8
45,0.0,0.47191011235955055,0.7959120380884162,0.8181818181818182,0.8635098268470575,1.0,0.03761682242990654,0.38592680313825367,0.0,0.29157577646203386,0.8459958932238194,0.9810453430783286,0.20630731324539323,0.8
46,0.0,0.81511746680286,0.537800792141413,0.6363636363636364,0.7184733589443794,1.0,0.04240654205607477,0.3296451353407778,0.0020977596741344195,0.17315882414043834,0.6950718685831624,0.38956580276001346,0.16709030716445458,0.8
47,0.0,0.7068437180796731,0.49278138877856353,0.8181818181818182,0.7671900228272367,0.0,0.03796728971962617,0.09386514846063758,0.0016904276985743381,0.11706658356705102,0.2874743326488707,0.41661778141078043,0.23898195202913464,0.8
48,0.0,0.508682328907048,0.11261753815894651,0.5454545454545454,0.5880518902065586,0.0,0.038901869158878506,0.6944709462422733,0.00029226069246435845,0.09629167965098162,0.30390143737166325,0.8096504303505314,0.17458918680508934,0.8
49,0.0,0.6424923391215526,0.6728590022299612,0.5454545454545454,0.9142586715661711,1.0,0.03060747663551402,0.29547412274945306,0.01109979633401222,0.12849278072088918,0.43018480492813144,0.5493244217916046,0.14517288960607633,0.8
50,0.0,0.32175689479060265,0.7268822862653803,1.0,0.6461778297422192,1.0,0.06133177570093458,0.002920003478609081,0.17413441955193484,0.06814168484470759,0.471252566735113,0.7019041207866519,0.23022012183133145,0.8
51,0.0,0.4862104187946884,0.4127468939112757,0.36363636363636365,0.5903624519792884,1.0,0.052219626168224294,0.6562798145225577,3.9613034623217916e-05,0.39545029604238086,0.5718685831622178,0.6160503918834448,0.2504370730013763,0.8
52,0.0,0.4708886618998978,0.054592529380162846,1.0,0.5100217137130448,0.0,0.0455607476635514,0.980904434140142,0.00038187372708757637,0.061389841071985043,0.15811088295687886,0.5076453334615569,0.2345536541428498,0.8
53,0.0,0.48110316649642487,0.042087139557149135,0.6363636363636364,0.4930126384945158,0.0,0.053504672897196265,0.8984919920081237,0.6537678207739307,0.09421418925937468,0.2751540041067762,0.6321104005385393,0.21708844727934234,1.0
54,0.0,0.6281920326864147,0.20165591369880417,0.36363636363636365,0.599326318133734,0.0,0.0463785046728972,0.2984892120957464,0.040936863543788185,0.10771787680481977,0.34599589322381935,0.6379285473866423,0.1987375808385779,0.8
55,0.0,0.4616956077630235,0.15563607915011368,0.09090909090909091,0.3970825677857579,0.0,0.07932242990654206,0.9758792852296531,0.9032586558044806,0.11914407395865795,0.14784394250513347,0.5761552146944271,0.20078079748330974,0.8
56,0.0,0.8283963227783452,0.3817335271502017,0.8181818181818182,0.6001892990368018,0.0,0.06144859813084112,0.2623081399402262,0.769857433808554,0.07343928534330528,0.25975359342915816,0.5480982834062605,0.3392262169405421,0.8
57,0.0,0.5454545454545454,0.3927382701944538,0.36363636363636365,0.6611547241244919,0.0,0.0344626168224299,0.7547727331681405,0.000960285132382892,0.09940791523839203,0.31211498973305957,0.5197768908977256,0.1926247584363503,0.8
58,0.0,0.5566905005107252,0.42575249932721,0.36363636363636365,0.6536941150270028,0.0,0.03913551401869159,0.7266318992694025,0.715885947046843,0.17212007894463488,0.03860369609856264,0.5757945857575613,0.23482555163306768,0.8
59,0.0,0.5270684371807967,0.16463995982268356,0.18181818181818182,0.41267190022827227,0.0,0.04135514018691589,0.9326630045994484,0.8940936863543788,0.09733042484678509,0.2340862422997947,0.6271625715247392,1.0,0.8
60,0.0,0.7681307456588354,0.5888227826193089,0.5454545454545454,0.6435888870330159,0.0,0.07406542056074766,0.022508033931694895,0.2912423625254582,0.05972784875869949,0.4568788501026695,0.610770784247728,0.1868697425033345,0.8
61,0.0,0.6710929519918284,0.5738163148316925,0.4545454545454546,0.7647402705862703,0.0,0.0366822429906542,0.8412052944285499,0.0,0.14199646826633427,0.7186858316221766,0.500355820551041,0.07889012684416466,0.8
62,0.0,0.7620020429009192,0.6658559839290735,0.0,0.8039363064417347,1.0,0.04100467289719626,0.29949424187784424,0.7107942973523421,0.08621585125168796,0.4034907597535935,0.5529259027744386,0.2606398713313766,0.8
63,0.0,0.842696629213483,0.4967831135219279,1.0,0.7456711764378374,0.0,0.08457943925233646,0.018789423737933096,0.7871690427698574,0.13057027111249608,0.06396303901437372,0.5000913593306727,0.34285210724983217,0.8
64,0.0,0.7957099080694586,0.866942652283134,0.2727272727272727,0.9330493847781303,0.0,0.053387850467289714,0.04934232911370574,8.126272912423625e-06,0.18874000207749042,0.9394250513347024,0.667682838870991,0.20081622386640002,0.8
65,0.0,0.35955056179775274,0.2626822160351111,0.8181818181818182,0.7080897500139189,0.0,0.03586448598130841,0.7135665121021313,0.15885947046843177,0.1378414874831204,0.061704312114989744,0.4818916189835072,0.11940639552493928,0.8
66,0.0,0.5035750766087844,0.3006986010970728,0.36363636363636365,0.6131896887701129,0.0,0.04509345794392524,0.5125605556825745,0.11608961303462322,0.11914407395865795,0.4774127310061602,0.7367697264028465,0.1424335445336205,0.6000000000000001
67,0.0,0.6833503575076608,0.7138766808494461,1.0,0.8864205779188241,1.0,0.04614485981308411,0.06341274606307472,0.0021792260692464357,0.10564038641321286,0.43839835728952775,0.6010338029523489,0.17893423269111206,0.8
68,0.0,0.7354443309499489,0.5137904436812266,1.0,0.6996548076387729,1.0,0.04264018691588785,0.00436724636482989,0.2881873727087576,0.7029188740002077,0.20841889117043125,0.5192191181420397,0.24781906329100473,0.8
69,0.0,0.5464759959141982,0.6908667635751008,0.9090909090909092,0.7693057179444351,1.0,0.04310747663551402,0.011452706328619269,0.8523421588594704,0.07281603822582321,0.2997946611909651,0.48567101024186177,0.20583171405240624,0.8
70,0.0,0.9131767109295199,0.5167917372387499,0.9090909090909092,0.8128723345025332,0.0,0.04264018691588785,0.06803588306072451,0.3910386965376782,0.10044666043419549,0.41991786447638607,0.509703322594605,0.5418624712382052,0.8
71,0.0,0.9581205311542389,0.384734820707725,0.6363636363636364,0.6967318078058014,1.0,0.14018691588785046,0.014065783762073509,0.006120162932790224,0.08548872961462554,0.4260780287474333,0.5578304563158147,0.3003404475414976,0.8
72,0.0,0.7844739530132788,0.5357999297697308,0.6363636363636364,0.7769055175101608,1.0,0.037149532710280375,0.0016235150597029397,0.6710794297352343,0.17731380492365223,0.566735112936345,0.5962254171274703,0.34286450648391376,0.8
73,0.0,0.47191011235955055,0.45276414134491966,1.0,0.5547853682979789,0.0,0.5046728971962617,0.7306520183977937,0.0031771894093686353,0.11602783837124753,0.06570841889117043,0.8682598451699765,0.22280715116969058,0.8
74,0.0,0.6649642492339122,0.48677880166351695,0.09090909090909091,0.6704804854963531,0.0,0.034813084112149534,0.018085902890464644,0.9389002036659878,0.08611197673210762,0.11806981519507188,0.5770159157570803,0.2986107543871147,0.8
75,1.0,0.8386108273748722,0.5568089846723939,0.6363636363636364,0.7569734424586603,1.0,0.19509345794392524,0.02783469177681315,0.6832993890020367,0.08673522384958969,0.40759753593429165,0.5723085060345242,0.1638665063032392,0.8
76,0.0,0.6782431052093973,0.3927382701944538,1.0,0.704081064528701,0.0,0.16471962616822428,0.5326611513245302,0.060590631364562116,0.08580035317336658,0.4907597535934292,0.7690147617444824,0.26070895277840267,0.8
77,0.0,0.7987742594484167,0.6658559839290735,0.8181818181818182,0.7884583263738099,0.0,0.03130841121495327,0.026025638169037142,5.1629327902240325e-06,0.1139503479796406,0.9579055441478441,0.5771649757176516,0.185089566753048,0.8
78,0.0,0.7681307456588354,0.6278395988671117,0.5454545454545454,0.7282166917209509,0.0,0.06320093457943926,0.35979602880371125,0.012321792260692464,0.10148540562999897,0.47330595482546206,0.5299754772322931,0.3271874463068881,0.8
79,0.0,0.9999999999999999,0.4317550864422566,0.4545454545454546,0.7103446355993541,0.0,0.24299065420560748,0.3065294503525287,0.9164969450101833,0.0931754440635712,0.46714579055441485,0.5288070394768476,0.3296708357615167,0.8
80,0.0,0.6843718079673136,0.3507201603891277,0.18181818181818182,0.5673125104392851,1.0,0.054088785046728975,0.48240966221964093,0.017922606924643585,0.10356289602160591,0.46201232032854217,0.4874933884694908,0.13404900531572878,0.8
81,0.0,0.6731358529111338,0.5848210578759445,0.6363636363636364,0.8081955347697789,1.0,0.03364485981308411,0.6261289210596241,0.00021690427698574336,0.3455905266438143,0.8049281314168379,0.5006058566139348,0.1125930163971014,0.8
82,0.0,0.4637385086823289,0.6838637452742132,0.7272727272727273,0.8106452870107455,1.0,0.07792056074766354,0.5165806748109656,0.0,0.32066064194453103,0.8182751540041069,0.5642448430062028,0.12284275468469633,0.8
83,0.0,0.6996935648621042,0.7749029831857531,0.4545454545454546,0.8105896108234507,0.0,0.06752336448598131,0.6944709462422733,0.07464358452138493,0.08372286278175964,0.15708418891170434,0.4714333798143963,0.24245550889113648,0.8
84,0.0,0.7466802860061286,0.7849072950441641,0.4545454545454546,0.7803574411224319,0.0,0.0891355140186916,0.07155348729806676,1.710794297352342e-05,0.01994390775942662,0.8932238193018481,0.5579843246622109,0.1508295973260166,0.8
85,0.0,0.4014300306435138,0.05079089087396668,0.0,0.2531874617226211,1.0,0.058878504672897194,0.9105523493932971,0.8920570264765784,0.09629167965098162,0.15913757700205342,0.4123383180266385,0.14050723495308662,0.6000000000000001
86,0.0,0.6762002042900919,0.7829064326724818,0.0,0.8758421023328322,1.0,0.05876168224299065,0.014266789718493066,1.4765784114052952e-05,0.2645684013711437,0.7474332648870637,0.5286916382170506,0.20751181027046273,0.8
87,0.0,0.8171603677221655,0.3857352518935661,0.6363636363636364,0.7545793664049885,1.0,0.07114485981308412,0.00795520268691898,0.8024439918533605,0.06346733146359197,0.2936344969199179,0.5914506900033659,0.3369438722099509,0.8
88,0.0,0.81511746680286,0.6558516720706625,0.09090909090909091,0.7903791548354768,0.0,0.07908878504672896,0.0048396103624158485,0.8034623217922607,0.07001142619715384,0.061396303901437375,0.5915276241765639,0.25957973681740004,0.8
89,0.0,0.842696629213483,0.6278395988671117,1.0,0.8710817883191359,0.0,0.0824766355140187,0.04733226954951018,0.3197556008146639,0.10979536719642671,0.5256673511293635,0.5770255325287301,0.312373904217688,0.8
90,0.0,0.7844739530132788,0.7558947906547723,0.9090909090909092,0.8495072657424418,0.0,0.05595794392523364,0.0044576990452186915,0.02006109979633401,0.5813856860912018,0.38090349075975366,0.596239842284945,0.17455376042199908,0.8
91,0.0,0.6659856996935648,0.6018283880352432,0.4545454545454546,0.7634597182784922,0.0,0.055607476635514026,0.5236158832856501,0.10386965376782076,0.09421418925937468,0.43839835728952775,0.830735202192624,0.1450887519462369,0.8
92,0.0,0.721144024514811,0.2996981699112317,0.18181818181818182,0.6403596681699236,0.0,0.0352803738317757,0.7025111844990557,0.027596741344195517,0.09629167965098162,0.08408624229979467,0.5236476414867529,0.18096593576133954,0.8
93,0.0,0.8232890704800817,0.6388443419113639,1.0,0.8725293691887979,1.0,0.049766355140186916,0.0024978909701280122,0.08014256619144604,0.15342266542017244,0.2772073921971253,0.5912391210270712,0.2116248133472441,0.8
94,0.0,0.8447395301327885,0.6468477913980926,0.6363636363636364,0.8027949446021936,1.0,0.052336448598130844,0.001724018037912718,0.014867617107942974,0.20639867040614937,0.335728952772074,0.5769918738279559,0.31148824464043107,0.8
95,0.0,0.8386108273748722,0.9019577437875724,0.8181818181818182,0.9055731863481988,1.0,0.1483644859813084,0.0026586957352636577,0.053665987780040725,0.05027526747688793,0.6478439425051336,0.5962254171274703,0.34019867115637026,0.8
96,0.0,0.9244126659856996,0.6988702130618296,0.6363636363636364,0.7338956628250097,1.0,0.06904205607476635,0.5246209130677479,0.8523421588594704,0.7060351095876182,0.9568788501026696,0.581622349377314,0.2148583564638093,0.8
97,0.0,0.916241062308478,0.4007417196811826,0.8181818181818182,0.707532988140972,0.0,0.060397196261682246,0.29949424187784424,0.060183299389002035,0.10044666043419549,0.9086242299794662,0.538693080732798,0.23608053125404083,0.8
98,0.0,0.7711950970377937,0.7789047079291175,1.0,0.8610322365124435,0.0,0.09813084112149534,0.16281019151254558,0.8859470468431772,0.06118209203282435,0.74435318275154,0.6059239313362504,0.34151210430944234,0.6000000000000001
99,0.0,0.7691521961184882,0.6238378741237474,1.0,0.8740326262457546,1.0,0.08714953271028038,0.15979510216625223,0.00115071283095723,0.1243377999376753,0.8131416837782343,0.47584747800163485,0.21668635783126766,0.8
100,0.0,0.8192032686414709,0.7658991025131832,1.0,0.8262902956405545,0.0,0.05946261682242991,0.0026586957352636577,0.07443991853360488,0.3466292718396177,0.8439425051334702,0.5866663461076117,0.2862921153270475,0.8
101,0.0,0.6332992849846781,0.7799051391149586,0.4545454545454546,0.8930182061132452,1.0,0.07920560747663552,0.28542382492847523,0.0012423625254582484,0.18977874727329389,0.7515400410677618,0.43279319132567196,0.13848970243609524,0.8
102,0.0,0.550561797752809,0.06789826415184945,0.0,0.5305662268247869,1.0,0.05969626168224299,0.7728632692459007,2.2912423625254582e-05,0.06232471174820817,0.18275154004106778,0.4096263884214069,0.13370714071890757,0.8
103,0.0,0.8876404494382022,0.4687710403183772,0.6363636363636364,0.7159679305161182,0.0,0.07371495327102805,0.5648221043516594,0.6822810590631365,0.1139503479796406,0.8860369609856263,0.5912823964994951,0.22994822434111356,0.8
104,1.0,0.5842696629213482,0.6598533968140269,0.09090909090909091,0.7145760258337508,0.0,0.38434579439252337,0.015673831413429963,0.0,0.2936532668536408,0.4219712525667351,0.6920565466173005,0.2031136248098046,0.8
105,1.0,0.8161389172625128,0.9159637803893479,0.09090909090909091,0.9430710984911752,1.0,0.5502336448598131,0.11054864284346079,0.0,0.06159759011114574,0.715605749486653,0.6091599749963937,0.19141671877297178,1.0
106,0.0,0.5352400408580184,0.6788615893450077,0.18181818181818182,0.868854740827348,0.0,0.06600467289719626,0.13165426826751428,0.0,0.19289498286070428,0.3798767967145791,0.6856181179977882,0.17615946123556595,0.8
107,0.0,0.35852911133810006,0.9079603309026191,0.0,0.9023439674851066,1.0,0.15420560747663553,0.0532619452638871,0.0,0.12226030954606837,0.5985626283367557,0.4224455450305332,0.1232855844733248,0.8
108,0.0,0.6915219611848825,0.2636826472209522,0.8181818181818182,0.6564222482044428,1.0,0.191588785046729,0.6371842486626997,0.10488798370672096,0.09940791523839203,0.48049281314168385,0.4521421358849834,0.18002093699240634,0.8
109,0.0,0.5914198161389171,0.2956964451678673,0.6363636363636364,0.66694504760314,0.0,0.16121495327102806,0.9045221707007104,0.0,0.20639867040614937,0.6786447638603698,0.5085396932249844,0.10942766906798498,0.6000000000000001
110,0.0,0.8028600612870276,0.24867617943333575,0.0,0.5272813317744,1.0,0.08107476635514019,0.7638180012070206,0.0,0.18666251168588346,0.5831622176591376,0.4949031110256287,0.2307276047690997,0.8
111,0.0,0.7640449438202247,0.4007417196811826,0.4545454545454546,0.6163632314459104,1.0,0.11086448598130841,0.6412043677910909,0.00015173116089613032,0.27911083411239224,0.8285420944558523,0.46336490840025,0.21987561796897004,0.8
112,0.0,0.2911133810010214,0.1426304737341794,0.9090909090909092,0.686598741718167,1.0,0.0352803738317757,0.9447233619846217,0.5458248472505092,0.4006440220213982,0.268993839835729,0.3495936913977978,0.14635790212044616,0.8
113,0.0,0.5423901940755873,0.374730508849314,0.36363636363636365,0.7900450977117086,1.0,0.04007009345794392,0.9869346128327287,0.0008564154786150712,0.2604134205879298,0.2741273100616017,0.5886858681540607,0.13605413859863855,0.6000000000000001
114,0.0,0.4759959141981614,0.251677472990859,0.2727272727272727,0.5387227882634597,1.0,0.048598130841121495,0.9396982130741328,1.7820773930753564e-06,0.1617326269866002,0.3470225872689939,0.6778381497331346,0.1125336772054252,0.8
115,0.0,0.4106230847803881,0.15863737270763698,0.09090909090909091,0.5184288179945437,1.0,0.03574766355140187,0.9819094639222398,1.7922606924643584e-05,0.14511270385374467,0.28952772073921973,0.3259893253834688,0.08820726559690797,0.8
116,0.0,0.6098059244126659,0.8819491200707505,0.8181818181818182,0.8712766549746673,0.0,0.03364485981308411,0.01074918548115082,0.0,0.07728264256777813,0.6673511293634498,0.6292157522719624,0.17827353064647836,0.8
117,0.0,0.40040858018386105,0.31470463769884816,0.0,0.7474528144312677,1.0,0.04474299065420561,0.49044990047642323,0.0,0.11602783837124753,0.25975359342915816,0.6070250516901476,0.35243760085448433,0.8
118,0.0,0.8437180796731357,0.5127900124953856,0.18181818181818182,0.7142141306163353,1.0,0.04719626168224299,0.0039853350476327315,0.04480651731160896,0.12329905474187183,0.09835728952772074,0.5916574505938357,0.15516490095668947,0.8
119,0.0,0.9622063329928497,0.640845204283046,0.6363636363636364,0.7536050331273314,1.0,0.038901869158878506,0.3326602246870711,0.18228105906313644,0.013192063986704063,0.9917864476386038,0.5502860989565803,0.23456605337693137,0.8
120,0.0,0.5771195097037792,0.41174646272543464,0.9090909090909092,0.7374589388118701,1.0,0.05712616822429906,0.864320979416799,0.0016089613034623218,0.10252415082580243,0.41991786447638607,0.6418473818339184,0.11950116109970577,0.6000000000000001
121,0.0,0.3268641470888662,0.24467445468997134,0.4545454545454546,0.733450253326652,1.0,0.03329439252336449,0.929647915253155,0.1659877800407332,0.057027111249610477,0.08018480492813143,0.6884454488628167,0.24292756544581445,0.8
122,0.0,0.7323799795709907,0.6568521032565036,0.5454545454545454,0.8290462669116418,1.0,0.05093457943925234,0.010045664633682371,0.40427698574338083,0.46400747896540984,0.18480492813141686,0.5672356589892773,0.3261016276651711,0.8
123,1.0,0.588355464759959,0.7658991025131832,0.9090909090909092,0.8985579867490674,0.0,0.5245327102803738,0.02813620071144249,1.7107942973523422e-06,0.36428794016827676,0.24229979466119098,0.6964129441746406,0.19082686949451866,0.8
