,explicit,year_song,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,0.0,0.0,0.7007150153217568,0.4569890854806182,1.0,0.8392987315935267,1.0,0.057920792079207924,0.5973895582329317,0.0,0.10714285714285714,0.7304170905391658,0.7053054549702138,0.04963635410126603,0.8
1,1.0,0.0,0.7425944841675178,0.7289945527905111,0.0,0.9364703309520338,1.0,0.4034653465346535,0.17168674698795183,0.0,0.07142857142857144,0.520854526958291,0.5510197406844994,0.06006271599056809,0.8
2,1.0,0.0,0.5617977528089888,0.9169983316664665,0.0,0.9333904359236039,1.0,0.07896039603960396,0.004297188755020081,0.0,0.20102040816326533,0.6113936927772127,0.5892535918701086,0.03386423330975847,0.8
3,0.0,0.0,0.5188968335035751,0.7199943718868749,1.0,0.8832920250765417,0.0,0.07772277227722772,0.27309236947791166,0.0,0.05744897959183674,0.4801627670396745,0.37370867889265275,0.05440352417207393,0.8
4,0.0,0.0,0.6435137895812053,0.6979939296779865,0.9090909090909092,0.908769499927103,1.0,0.0301980198019802,0.17369477911646586,0.0,0.08051020408163265,0.538148524923703,0.4393084919985983,0.054351326196179106,0.8
5,0.0,0.0,0.4954034729315628,0.6189923417460691,0.4545454545454546,0.8612953783350342,0.0,0.035767326732673264,0.09447791164658635,3.31e-06,0.11122448979591837,0.4231943031536114,0.644863917766616,0.04968193543232912,0.8
6,0.0,0.0,0.7334014300306434,0.6909937889751584,0.36363636363636365,0.8735967342178159,1.0,0.0478960396039604,0.015963855421686747,0.0,0.0639795918367347,0.5615462868769076,0.46727251489311994,0.042509982556563734,0.8
7,0.0,0.0,0.9376915219611849,0.6089921407420289,0.9090909090909092,0.8881761189677795,0.0,0.0978960396039604,0.09317269076305221,0.0,0.14183673469387756,0.3092573753814853,0.5980983529961453,0.04699288196052656,0.8
8,1.0,0.0,0.6874361593462717,0.6949938693767744,0.5454545454545454,0.833576323079166,0.0,0.3440594059405941,0.03885542168674699,0.00206,0.1979591836734694,0.787385554425229,0.7077117159210372,0.04465009956825167,0.8
9,1.0,0.0,0.6945863125638406,0.6869937085735424,0.8181818181818182,0.8786630704184283,0.0,0.08774752475247526,0.016164658634538153,0.0,0.2663265306122449,0.4750762970498475,0.7011003387454736,0.05143657161733835,0.8
10,0.0,0.0,0.5638406537282942,0.17998351766870513,0.9090909090909092,0.7980937454439422,1.0,0.03626237623762376,0.8975903614457832,0.000393,0.10714285714285714,0.09114954221770093,0.3597476930265156,0.04224850255525021,0.8
11,1.0,0.0,0.9397344228804902,0.552991015119404,0.5454545454545454,0.8986003790640035,1.0,0.2339108910891089,0.23795180722891565,0.0,0.07826530612244899,0.9633774160732452,0.5234014717906786,0.060595478429982905,1.0
12,0.0,0.0,0.34627170582226763,0.9309986130721228,0.4545454545454546,0.928542790494241,0.0,0.07673267326732673,0.0015060240963855422,0.000142,0.4336734693877551,0.4750762970498475,0.525863800957832,0.04965914476679757,0.8
13,0.0,0.0,0.473953013278856,0.6549930653606137,0.6363636363636364,0.8258856976235602,0.0,0.07524752475247524,0.027309236947791166,1.34e-06,0.3346938775510204,0.5401831129196338,0.7920336409297979,0.05733445277161449,0.8
14,0.0,0.0,0.7119509703779365,0.4669892864846584,0.8181818181818182,0.8536229771103658,1.0,0.08849009900990099,0.248995983935743,0.0,0.0960204081632653,0.5818921668362157,0.383511272047658,0.04650594591309453,0.8
15,0.0,0.0,0.8692543411644534,0.8059961005216205,0.36363636363636365,0.9068012829858579,1.0,0.09727722772277228,0.12048192771084337,1.33e-06,0.12346938775510204,0.7894201424211598,0.5560144842892185,0.04841423529475192,0.8
16,0.0,0.0,0.5536261491317671,0.9049980904616183,0.8181818181818182,0.8879392039655926,1.0,0.06683168316831684,0.0017269076305220885,0.0104,0.13877551020408166,0.3804679552390641,0.7167293540474243,0.04011818798035003,0.8
17,0.0,0.0,0.6363636363636364,0.41698828146445743,0.0,0.8324281965301064,1.0,0.04381188118811881,0.2971887550200803,0.0,0.13775510204081634,0.7334689725330621,0.6075551921504497,0.03718064273597773,0.8
18,0.0,0.0,0.6874361593462717,0.6829936281719263,0.09090909090909091,0.8872102347280945,1.0,0.14232673267326734,0.5240963855421688,0.0,0.23979591836734693,0.7253306205493388,0.8029903048709264,0.047139918512342976,0.8
19,0.0,0.0,0.8171603677221655,0.7589951558026317,1.0,0.8925863828546434,1.0,0.04678217821782178,0.6576305220883535,0.0,0.09153061224489796,0.8351983723296033,0.6073075575283262,0.05468117819408726,0.8
20,0.0,0.0,0.5556690500510725,0.4039880201592052,0.2727272727272727,0.8314805365213588,1.0,0.04381188118811881,0.39257028112449804,3.98e-06,0.16020408163265307,0.25534079348931843,0.605153603550987,0.06152009327998846,0.8
21,0.0,0.0,0.6312563840653728,0.7409947939953593,0.18181818181818182,0.9189750692520775,1.0,0.038366336633663366,0.1706827309236948,0.0,0.08387755102040816,0.301119023397762,0.5559350543160846,0.04794053253698336,0.8
22,0.0,0.0,0.8702757916241062,0.6039920402400089,0.0,0.9076942703017932,1.0,0.07945544554455444,0.050502008032128516,0.0,0.3336734693877551,0.6785350966429299,0.442761359654246,0.046048662236945474,0.8
23,0.0,0.0,0.6813074565883555,0.9539990753814152,0.18181818181818182,0.9278684939495553,1.0,0.1011138613861386,0.029718875502008035,0.0,0.3377551020408163,0.8209562563580876,0.532648055133746,0.033194236755315,0.8
24,0.0,0.0,0.2819203268641471,0.7149942713848548,0.0,0.8933518005540165,1.0,0.053465346534653464,0.005542168674698795,0.000417,0.20510204081632655,0.17599186164801628,0.6402429622707627,0.046836042971922384,0.8
25,1.0,0.0,0.6670071501532175,0.7699953769070759,0.8181818181818182,0.8799569908149876,0.0,0.043688118811881185,0.003433734939759036,0.0,0.09051020408163266,0.2767039674465921,0.6429903048709263,0.06902214321458171,0.8
26,1.0,0.0,0.5454545454545454,0.8699973869474776,1.0,0.9348665986295378,0.0,0.052599009900990104,0.0003303212851405622,0.0,0.24591836734693878,0.4699898270600204,0.5888050461394697,0.04301309262469557,0.8
27,1.0,0.0,0.38304392236976503,0.8619972261442455,1.0,0.9296726928123633,0.0,0.3155940594059406,0.071285140562249,0.0,0.2153061224489796,0.486266531027467,0.7468333138652027,0.07332541296440881,0.8
28,0.0,0.0,0.8896833503575076,0.7009939899791985,0.4545454545454546,0.8890144335909024,0.0,0.056683168316831685,0.25803212851405627,7.52e-06,0.06010204081632653,0.728382502543235,0.5932718140404158,0.03891567404741144,0.8
29,0.0,0.0,0.605720122574055,0.26298518600223864,0.36363636363636365,0.7352930456334742,0.0,0.07017326732673267,0.8473895582329317,5.36e-06,0.12959183673469388,0.11088504577822991,0.35686952458824905,0.04873771570874803,0.8
30,1.0,0.0,0.5148110316649642,0.9569991356826272,0.0,0.9425389998542061,1.0,0.06547029702970297,0.002991967871485944,0.0,0.19081632653061226,0.6876907426246186,0.6308281742787057,0.04067692687725241,0.8
31,0.0,0.0,0.8396322778345249,0.7369947135937432,0.09090909090909091,0.9081863245371045,0.0,0.03886138613861386,0.026204819277108438,4.19e-05,0.1836734693877551,0.7660223804679553,0.5559817778296928,0.049574108627663746,0.8
32,0.0,0.0,0.7017364657814096,0.7829956382123281,0.5454545454545454,0.9100451960927248,1.0,0.04777227722772277,0.16265060240963858,1.35e-05,0.1163265306122449,0.45066124109867756,0.6072374722579138,0.04692745069496826,0.8
33,0.0,0.0,0.6138917262512767,0.8059961005216205,0.6363636363636364,0.9075120279924187,1.0,0.0426980198019802,0.05291164658634538,0.0,0.18877551020408165,0.7232960325534079,0.41990421679710316,0.04712031363876746,0.8
34,0.0,0.0,0.6864147088866189,0.8199963819272766,1.0,0.9097536083977256,1.0,0.05680693069306931,0.036947791164658635,0.000188,0.18775510204081633,0.4455747711088505,0.5607055250554841,0.05855314072525289,0.8
35,1.0,0.0,0.8079673135852911,0.7129942311840468,0.4545454545454546,0.922765709287068,0.0,0.31435643564356436,0.01636546184738956,0.0,0.19285714285714287,0.5228891149542219,0.6074617451232333,0.037477901631566585,0.8
36,0.0,0.0,0.5975485188968335,0.7929958392163683,0.6363636363636364,0.9232942119842542,1.0,0.03985148514851485,0.35240963855421686,0.0,0.30612244897959184,0.7446592065106816,0.6253428337811003,0.04135966659951997,0.8
37,1.0,0.0,0.5229826353421859,0.8649972864454576,0.6363636363636364,0.9154031199883365,1.0,0.04183168316831683,0.0008242971887550202,0.0,0.10020408163265306,0.538148524923703,0.644863917766616,0.04489197469598967,0.8
38,0.0,0.0,0.32175689479060265,0.2959858493155712,0.4545454545454546,0.7492710307625018,1.0,0.03923267326732673,0.7740963855421688,0.0,0.7163265306122448,0.44354018311291965,0.8066253942296461,0.05487722692984248,0.8
39,0.0,0.0,0.45658835546475995,0.392987799054761,0.4545454545454546,0.8333211838460417,1.0,0.04702970297029703,0.7881526104417671,0.0,0.28571428571428575,0.5737538148524923,0.3417311061791847,0.04425775703582153,0.6000000000000001
40,0.0,0.0,0.5597548518896833,0.8159963015256606,0.18181818181818182,0.9093526753171015,1.0,0.06175742574257426,0.010441767068273093,0.0543,0.15510204081632653,0.8718209562563581,0.8176287816843826,0.0240453774403779,0.8
41,0.0,0.0,0.4136874361593463,0.6889937487743503,0.9090909090909092,0.8861714535646595,1.0,0.04517326732673267,0.08463855421686747,0.0,0.21122448979591837,0.4038657171922686,0.7250975353346572,0.03722965491991654,0.8
42,0.0,0.0,0.713993871297242,0.7599951759030357,0.4545454545454546,0.9331352966904796,1.0,0.08378712871287128,0.002238955823293173,0.0,0.1346938775510204,0.7080366225839267,0.6073869875014601,0.03430852875716374,0.8
43,0.0,0.0,0.5914198161389171,0.726994512589703,0.9090909090909092,0.9021723283277445,1.0,0.04108910891089109,0.030522088353413655,1.99e-05,0.17551020408163265,0.9003051881993898,0.7970704356967643,0.047100708765191936,0.8
44,0.0,0.0,0.8498467824310519,0.8699973869474776,0.7272727272727273,0.9144190115177139,0.0,0.2066831683168317,0.2680722891566265,0.0,0.4204081632653061,0.5757884028484231,0.6447985048475645,0.04928346637690663,0.8
